,name,alternating,positive,alexander_polynomial
2872,12n_783,N,N,2-11*t+30*t^2-41*t^3+30*t^4-11*t^5+2*t^6
2873,12n_784,N,N,1-6*t+15*t^2-25*t^3+29*t^4-25*t^5+15*t^6-6*t^7+t^8
2874,12n_785,N,N,6-23*t+33*t^2-23*t^3+6*t^4
2875,12n_786,N,N,2-12*t+33*t^2-45*t^3+33*t^4-12*t^5+2*t^6
2876,12n_787,N,N,1-4*t+9*t^2-14*t^3+15*t^4-14*t^5+9*t^6-4*t^7+t^8
2877,12n_788,N,N,2-10*t+25*t^2-35*t^3+25*t^4-10*t^5+2*t^6
2878,12n_789,N,N,2-9*t+20*t^2-27*t^3+20*t^4-9*t^5+2*t^6
2879,12n_790,N,N,1-5*t+15*t^2-28*t^3+35*t^4-28*t^5+15*t^6-5*t^7+t^8
2880,12n_791,N,N,1-5*t+13*t^2-18*t^3+19*t^4-18*t^5+13*t^6-5*t^7+t^8
2881,12n_792,N,N,1-4*t+10*t^2-16*t^3+17*t^4-16*t^5+10*t^6-4*t^7+t^8
2882,12n_793,N,N,3-9*t+12*t^2-13*t^3+12*t^4-9*t^5+3*t^6
2883,12n_794,N,N,2-9*t+23*t^2-33*t^3+23*t^4-9*t^5+2*t^6
2884,12n_795,N,N,6-20*t+27*t^2-20*t^3+6*t^4
2885,12n_796,N,N,2-11*t+22*t^2-27*t^3+22*t^4-11*t^5+2*t^6
2886,12n_797,N,N,3-15*t+23*t^2-15*t^3+3*t^4
2887,12n_798,N,N,1-7*t+22*t^2-31*t^3+22*t^4-7*t^5+t^6
2888,12n_799,N,N,2-13*t+32*t^2-41*t^3+32*t^4-13*t^5+2*t^6
2889,12n_800,N,N,1-5*t+13*t^2-24*t^3+29*t^4-24*t^5+13*t^6-5*t^7+t^8
2890,12n_801,N,N,1-5*t+7*t^2-5*t^3+t^4
2891,12n_802,N,N,1-5*t+14*t^2-25*t^3+31*t^4-25*t^5+14*t^6-5*t^7+t^8
2892,12n_803,N,N,1-5*t+14*t^2-21*t^3+23*t^4-21*t^5+14*t^6-5*t^7+t^8
2893,12n_804,N,N,1-4*t+11*t^2-20*t^3+23*t^4-20*t^5+11*t^6-4*t^7+t^8
2894,12n_805,N,N,2-8*t+19*t^2-27*t^3+19*t^4-8*t^5+2*t^6
2895,12n_806,N,Y,4-10*t+12*t^2-11*t^3+12*t^4-10*t^5+4*t^6
2896,12n_807,N,N,2-8*t+12*t^2-13*t^3+12*t^4-8*t^5+2*t^6
2897,12n_808,N,N,2-8*t+11*t^2-8*t^3+2*t^4
2898,12n_809,N,N,2-4*t+3*t^2-4*t^3+2*t^4
2899,12n_810,N,N,2-8*t+12*t^2-11*t^3+12*t^4-8*t^5+2*t^6
2900,12n_811,N,N,2-7*t+14*t^2-17*t^3+14*t^4-7*t^5+2*t^6
2901,12n_812,N,N,1-2*t+3*t^2-2*t^3+t^4
2902,12n_813,N,N,2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6
2903,12n_814,N,N,6-24*t+35*t^2-24*t^3+6*t^4
2904,12n_815,N,N,1-2*t+t^2-2*t^3+t^4
2905,12n_816,N,N,2-11*t+26*t^2-35*t^3+26*t^4-11*t^5+2*t^6
2906,12n_817,N,N,2-6*t+10*t^2-13*t^3+10*t^4-6*t^5+2*t^6
2907,12n_818,N,N,1-9*t+22*t^2-27*t^3+22*t^4-9*t^5+t^6
2908,12n_819,N,N,3-12*t+24*t^2-29*t^3+24*t^4-12*t^5+3*t^6
2909,12n_820,N,N,1-6*t+12*t^2-17*t^3+19*t^4-17*t^5+12*t^6-6*t^7+t^8
2910,12n_821,N,N,1-3*t+5*t^2-6*t^3+5*t^4-6*t^5+5*t^6-3*t^7+t^8
2911,12n_822,N,N,1-3*t+6*t^2-11*t^3+13*t^4-11*t^5+6*t^6-3*t^7+t^8
2912,12n_823,N,N,2-12*t+24*t^2-29*t^3+24*t^4-12*t^5+2*t^6
2913,12n_824,N,N,2-7*t+14*t^2-19*t^3+14*t^4-7*t^5+2*t^6
2914,12n_825,N,N,2-6*t+9*t^2-11*t^3+9*t^4-6*t^5+2*t^6
2915,12n_826,N,N,1-9*t+24*t^2-31*t^3+24*t^4-9*t^5+t^6
2916,12n_827,N,N,1-5*t+14*t^2-25*t^3+29*t^4-25*t^5+14*t^6-5*t^7+t^8
2917,12n_828,N,N,3-12*t+24*t^2-31*t^3+24*t^4-12*t^5+3*t^6
2918,12n_829,N,N,1-5*t+11*t^2-18*t^3+21*t^4-18*t^5+11*t^6-5*t^7+t^8
2919,12n_830,N,N,2-4*t+5*t^2-4*t^3+2*t^4
2920,12n_831,N,N,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
2921,12n_832,N,N,3-13*t+23*t^2-27*t^3+23*t^4-13*t^5+3*t^6
2922,12n_833,N,N,3-11*t+22*t^2-27*t^3+22*t^4-11*t^5+3*t^6
2923,12n_834,N,N,2-12*t+26*t^2-33*t^3+26*t^4-12*t^5+2*t^6
2924,12n_835,N,N,1-4*t^2+7*t^3-4*t^4+t^6
2925,12n_836,N,N,2-12*t+27*t^2-35*t^3+27*t^4-12*t^5+2*t^6
2926,12n_837,N,N,1-7*t+21*t^2-35*t^3+41*t^4-35*t^5+21*t^6-7*t^7+t^8
2927,12n_838,N,N,1-6*t+11*t^2-6*t^3+t^4
2928,12n_839,N,N,1-7*t+18*t^2-23*t^3+23*t^4-23*t^5+18*t^6-7*t^7+t^8
2929,12n_840,N,N,1-6*t+16*t^2-24*t^3+25*t^4-24*t^5+16*t^6-6*t^7+t^8
2930,12n_841,N,N,2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6
2931,12n_842,N,N,1-7*t+21*t^2-38*t^3+47*t^4-38*t^5+21*t^6-7*t^7+t^8
2932,12n_843,N,N,3-15*t+34*t^2-43*t^3+34*t^4-15*t^5+3*t^6
2933,12n_844,N,N,3-12*t+16*t^2-13*t^3+16*t^4-12*t^5+3*t^6
2934,12n_845,N,N,3-12*t+22*t^2-25*t^3+22*t^4-12*t^5+3*t^6
2935,12n_846,N,N,5-20*t+31*t^2-20*t^3+5*t^4
2936,12n_847,N,N,1-7*t+18*t^2-23*t^3+18*t^4-7*t^5+t^6
2937,12n_848,N,N,1-5*t+12*t^2-16*t^3+17*t^4-16*t^5+12*t^6-5*t^7+t^8
2938,12n_849,N,N,3-17*t+37*t^2-47*t^3+37*t^4-17*t^5+3*t^6
2939,12n_850,N,Y,1-2*t^2+4*t^3-5*t^4+4*t^5-2*t^6+t^8
2940,12n_851,N,Y,2-t-3*t^2+5*t^3-3*t^4-t^5+2*t^6
2941,12n_852,N,N,1-5*t+14*t^2-26*t^3+33*t^4-26*t^5+14*t^6-5*t^7+t^8
2942,12n_853,N,N,3-13*t+28*t^2-37*t^3+28*t^4-13*t^5+3*t^6
2943,12n_854,N,N,3-14*t+33*t^2-43*t^3+33*t^4-14*t^5+3*t^6
2944,12n_855,N,N,3-10*t+18*t^2-23*t^3+18*t^4-10*t^5+3*t^6
2945,12n_856,N,N,5-14*t+17*t^2-14*t^3+5*t^4
2946,12n_857,N,N,1-6*t+17*t^2-29*t^3+33*t^4-29*t^5+17*t^6-6*t^7+t^8
2947,12n_858,N,N,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
2948,12n_859,N,N,1-6*t+16*t^2-31*t^3+41*t^4-31*t^5+16*t^6-6*t^7+t^8
2949,12n_860,N,N,3-15*t+33*t^2-41*t^3+33*t^4-15*t^5+3*t^6
2950,12n_861,N,N,2-9*t+22*t^2-29*t^3+22*t^4-9*t^5+2*t^6
2951,12n_862,N,N,3-13*t+29*t^2-37*t^3+29*t^4-13*t^5+3*t^6
2952,12n_863,N,N,3-16*t+33*t^2-41*t^3+33*t^4-16*t^5+3*t^6
2953,12n_864,N,N,1-5*t+15*t^2-28*t^3+33*t^4-28*t^5+15*t^6-5*t^7+t^8
2954,12n_865,N,N,1-4*t+11*t^2-21*t^3+25*t^4-21*t^5+11*t^6-4*t^7+t^8
2955,12n_866,N,N,1-5*t+15*t^2-30*t^3+39*t^4-30*t^5+15*t^6-5*t^7+t^8
2956,12n_867,N,N,2-14*t+31*t^2-39*t^3+31*t^4-14*t^5+2*t^6
2957,12n_868,N,N,2-8*t+13*t^2-8*t^3+2*t^4
2958,12n_869,N,N,2-12*t+32*t^2-43*t^3+32*t^4-12*t^5+2*t^6
2959,12n_870,N,N,1-3*t+5*t^2-7*t^3+5*t^4-3*t^5+t^6
2960,12n_871,N,N,1-9*t+29*t^2-41*t^3+29*t^4-9*t^5+t^6
2961,12n_872,N,N,1-6*t+16*t^2-27*t^3+31*t^4-27*t^5+16*t^6-6*t^7+t^8
2962,12n_873,N,N,1-5*t+10*t^2-16*t^3+21*t^4-16*t^5+10*t^6-5*t^7+t^8
2963,12n_874,N,N,1-5*t+14*t^2-26*t^3+31*t^4-26*t^5+14*t^6-5*t^7+t^8
2964,12n_875,N,N,1-4*t+11*t^2-21*t^3+25*t^4-21*t^5+11*t^6-4*t^7+t^8
2965,12n_876,N,N,2-8*t+18*t^2-25*t^3+18*t^4-8*t^5+2*t^6
2966,12n_877,N,N,1-7*t+20*t^2-32*t^3+35*t^4-32*t^5+20*t^6-7*t^7+t^8
2967,12n_878,N,N,1-11*t+34*t^2-47*t^3+34*t^4-11*t^5+t^6
2968,12n_879,N,N,1-6*t+17*t^2-30*t^3+35*t^4-30*t^5+17*t^6-6*t^7+t^8
2969,12n_880,N,N,3-14*t+30*t^2-39*t^3+30*t^4-14*t^5+3*t^6
2970,12n_881,N,Y,9-30*t+43*t^2-30*t^3+9*t^4
2971,12n_882,N,N,1-6*t+13*t^2-19*t^3+21*t^4-19*t^5+13*t^6-6*t^7+t^8
2972,12n_883,N,N,3-12*t+22*t^2-25*t^3+22*t^4-12*t^5+3*t^6
2973,12n_884,N,N,5-20*t+31*t^2-20*t^3+5*t^4
2974,12n_885,N,N,2-13*t+35*t^2-49*t^3+35*t^4-13*t^5+2*t^6
2975,12n_886,N,N,2-13*t+38*t^2-53*t^3+38*t^4-13*t^5+2*t^6
2976,12n_887,N,N,1-6*t+16*t^2-25*t^3+29*t^4-25*t^5+16*t^6-6*t^7+t^8
2977,12n_888,N,Y,1-t-t^2+6*t^3-11*t^4+13*t^5-11*t^6+6*t^7-t^8-t^9+t^10
2978,13a_1,Y,,1-9*t+35*t^2-76*t^3+99*t^4-76*t^5+35*t^6-9*t^7+t^8
2979,13a_2,Y,,-1+9*t-33*t^2+66*t^3-81*t^4+66*t^5-33*t^6+9*t^7-t^8
2980,13a_3,Y,,-1+9*t-35*t^2+76*t^3-97*t^4+76*t^5-35*t^6+9*t^7-t^8
2981,13a_4,Y,,2-13*t+37*t^2-61*t^3+71*t^4-61*t^5+37*t^6-13*t^7+2*t^8
2982,13a_5,Y,,3-19*t+50*t^2-67*t^3+50*t^4-19*t^5+3*t^6
2983,13a_6,Y,,-2+12*t-36*t^2+70*t^3-87*t^4+70*t^5-36*t^6+12*t^7-2*t^8
2984,13a_7,Y,,1-10*t+38*t^2-77*t^3+97*t^4-77*t^5+38*t^6-10*t^7+t^8
2985,13a_8,Y,,-3+16*t-37*t^2+56*t^3-63*t^4+56*t^5-37*t^6+16*t^7-3*t^8
2986,13a_9,Y,,-5+27*t-60*t^2+77*t^3-60*t^4+27*t^5-5*t^6
2987,13a_10,Y,,1-9*t+33*t^2-68*t^3+87*t^4-68*t^5+33*t^6-9*t^7+t^8
2988,13a_11,Y,,1-10*t+42*t^2-95*t^3+125*t^4-95*t^5+42*t^6-10*t^7+t^8
2989,13a_12,Y,,5-33*t+89*t^2-121*t^3+89*t^4-33*t^5+5*t^6
2990,13a_13,Y,,-1+9*t-35*t^2+74*t^3-93*t^4+74*t^5-35*t^6+9*t^7-t^8
2991,13a_14,Y,,-3+15*t-32*t^2+46*t^3-51*t^4+46*t^5-32*t^6+15*t^7-3*t^8
2992,13a_15,Y,,-6+32*t-70*t^2+89*t^3-70*t^4+32*t^5-6*t^6
2993,13a_16,Y,,-1+5*t-13*t^2+24*t^3-30*t^4+31*t^5-30*t^6+24*t^7-13*t^8+5*t^9-t^10
2994,13a_17,Y,,-2+11*t-31*t^2+60*t^3-75*t^4+60*t^5-31*t^6+11*t^7-2*t^8
2995,13a_18,Y,,1-9*t+31*t^2-58*t^3+71*t^4-58*t^5+31*t^6-9*t^7+t^8
2996,13a_19,Y,,-2+11*t-29*t^2+51*t^3-61*t^4+51*t^5-29*t^6+11*t^7-2*t^8
2997,13a_20,Y,,-3+15*t-32*t^2+41*t^3-32*t^4+15*t^5-3*t^6
2998,13a_21,Y,,-3+23*t-69*t^2+99*t^3-69*t^4+23*t^5-3*t^6
2999,13a_22,Y,,1-9*t+35*t^2-74*t^3+95*t^4-74*t^5+35*t^6-9*t^7+t^8
3000,13a_23,Y,,-1+10*t-42*t^2+95*t^3-123*t^4+95*t^5-42*t^6+10*t^7-t^8
3001,13a_24,Y,,1-10*t+42*t^2-95*t^3+125*t^4-95*t^5+42*t^6-10*t^7+t^8
3002,13a_25,Y,,-1+9*t-33*t^2+64*t^3-77*t^4+64*t^5-33*t^6+9*t^7-t^8
3003,13a_26,Y,,-2+16*t-50*t^2+73*t^3-50*t^4+16*t^5-2*t^6
3004,13a_27,Y,,-1+10*t-42*t^2+95*t^3-123*t^4+95*t^5-42*t^6+10*t^7-t^8
3005,13a_28,Y,,1-10*t+38*t^2-77*t^3+97*t^4-77*t^5+38*t^6-10*t^7+t^8
3006,13a_29,Y,,-3+16*t-37*t^2+56*t^3-63*t^4+56*t^5-37*t^6+16*t^7-3*t^8
3007,13a_30,Y,,1-9*t+37*t^2-86*t^3+115*t^4-86*t^5+37*t^6-9*t^7+t^8
3008,13a_31,Y,,1-9*t+36*t^2-81*t^3+107*t^4-81*t^5+36*t^6-9*t^7+t^8
3009,13a_32,Y,,2-12*t+31*t^2-47*t^3+53*t^4-47*t^5+31*t^6-12*t^7+2*t^8
3010,13a_33,Y,,1-9*t+34*t^2-71*t^3+91*t^4-71*t^5+34*t^6-9*t^7+t^8
3011,13a_34,Y,,-2+13*t-39*t^2+73*t^3-89*t^4+73*t^5-39*t^6+13*t^7-2*t^8
3012,13a_35,Y,,2-13*t+35*t^2-57*t^3+67*t^4-57*t^5+35*t^6-13*t^7+2*t^8
3013,13a_36,Y,,4-25*t+61*t^2-79*t^3+61*t^4-25*t^5+4*t^6
3014,13a_37,Y,,-2+12*t-35*t^2+65*t^3-79*t^4+65*t^5-35*t^6+12*t^7-2*t^8
3015,13a_38,Y,,1-9*t+34*t^2-73*t^3+95*t^4-73*t^5+34*t^6-9*t^7+t^8
3016,13a_39,Y,,-1+9*t-34*t^2+71*t^3-89*t^4+71*t^5-34*t^6+9*t^7-t^8
3017,13a_40,Y,,2-12*t+31*t^2-46*t^3+51*t^4-46*t^5+31*t^6-12*t^7+2*t^8
3018,13a_41,Y,,4-25*t+65*t^2-87*t^3+65*t^4-25*t^5+4*t^6
3019,13a_42,Y,,-1+9*t-32*t^2+61*t^3-73*t^4+61*t^5-32*t^6+9*t^7-t^8
3020,13a_43,Y,,-2+16*t-54*t^2+102*t^3-123*t^4+102*t^5-54*t^6+16*t^7-2*t^8
3021,13a_44,Y,,4-25*t+64*t^2-85*t^3+64*t^4-25*t^5+4*t^6
3022,13a_45,Y,,-1+9*t-36*t^2+81*t^3-105*t^4+81*t^5-36*t^6+9*t^7-t^8
3023,13a_46,Y,,2-14*t+42*t^2-76*t^3+93*t^4-76*t^5+42*t^6-14*t^7+2*t^8
3024,13a_47,Y,,-3+16*t-38*t^2+61*t^3-71*t^4+61*t^5-38*t^6+16*t^7-3*t^8
3025,13a_48,Y,,-1+5*t-13*t^2+25*t^3-35*t^4+39*t^5-35*t^6+25*t^7-13*t^8+5*t^9-t^10
3026,13a_49,Y,,-2+11*t-30*t^2+55*t^3-67*t^4+55*t^5-30*t^6+11*t^7-2*t^8
3027,13a_50,Y,,-1+9*t-34*t^2+69*t^3-85*t^4+69*t^5-34*t^6+9*t^7-t^8
3028,13a_51,Y,,-2+10*t-23*t^2+36*t^3-41*t^4+36*t^5-23*t^6+10*t^7-2*t^8
3029,13a_52,Y,,-4+21*t-47*t^2+61*t^3-47*t^4+21*t^5-4*t^6
3030,13a_53,Y,,-1+9*t-34*t^2+69*t^3-85*t^4+69*t^5-34*t^6+9*t^7-t^8
3031,13a_54,Y,,1-9*t+36*t^2-79*t^3+103*t^4-79*t^5+36*t^6-9*t^7+t^8
3032,13a_55,Y,,-7+38*t-84*t^2+107*t^3-84*t^4+38*t^5-7*t^6
3033,13a_56,Y,,2-15*t+45*t^2-77*t^3+91*t^4-77*t^5+45*t^6-15*t^7+2*t^8
3034,13a_57,Y,,-2+13*t-42*t^2+84*t^3-105*t^4+84*t^5-42*t^6+13*t^7-2*t^8
3035,13a_58,Y,,-1+9*t-36*t^2+79*t^3-101*t^4+79*t^5-36*t^6+9*t^7-t^8
3036,13a_59,Y,,4-25*t+63*t^2-83*t^3+63*t^4-25*t^5+4*t^6
3037,13a_60,Y,,-5+28*t-64*t^2+83*t^3-64*t^4+28*t^5-5*t^6
3038,13a_61,Y,,-2+11*t-27*t^2+43*t^3-49*t^4+43*t^5-27*t^6+11*t^7-2*t^8
3039,13a_62,Y,,-4+23*t-55*t^2+73*t^3-55*t^4+23*t^5-4*t^6
3040,13a_63,Y,,-2+13*t-42*t^2+84*t^3-105*t^4+84*t^5-42*t^6+13*t^7-2*t^8
3041,13a_64,Y,,-2+14*t-44*t^2+82*t^3-99*t^4+82*t^5-44*t^6+14*t^7-2*t^8
3042,13a_65,Y,,-5+26*t-55*t^2+69*t^3-55*t^4+26*t^5-5*t^6
3043,13a_66,Y,,1-9*t+32*t^2-63*t^3+79*t^4-63*t^5+32*t^6-9*t^7+t^8
3044,13a_67,Y,,2-14*t+42*t^2-76*t^3+93*t^4-76*t^5+42*t^6-14*t^7+2*t^8
3045,13a_68,Y,,-1+9*t-32*t^2+59*t^3-69*t^4+59*t^5-32*t^6+9*t^7-t^8
3046,13a_69,Y,,-1+9*t-36*t^2+80*t^3-103*t^4+80*t^5-36*t^6+9*t^7-t^8
3047,13a_70,Y,,1-9*t+34*t^2-72*t^3+93*t^4-72*t^5+34*t^6-9*t^7+t^8
3048,13a_71,Y,,2-15*t+45*t^2-77*t^3+91*t^4-77*t^5+45*t^6-15*t^7+2*t^8
3049,13a_72,Y,,-1+9*t-32*t^2+60*t^3-71*t^4+60*t^5-32*t^6+9*t^7-t^8
3050,13a_73,Y,,-1+9*t-36*t^2+80*t^3-103*t^4+80*t^5-36*t^6+9*t^7-t^8
3051,13a_74,Y,,1-9*t+34*t^2-72*t^3+93*t^4-72*t^5+34*t^6-9*t^7+t^8
3052,13a_75,Y,,-2+17*t-54*t^2+79*t^3-54*t^4+17*t^5-2*t^6
3053,13a_76,Y,,1-9*t+34*t^2-68*t^3+85*t^4-68*t^5+34*t^6-9*t^7+t^8
3054,13a_77,Y,,-2+14*t-44*t^2+82*t^3-99*t^4+82*t^5-44*t^6+14*t^7-2*t^8
3055,13a_78,Y,,-2+17*t-55*t^2+81*t^3-55*t^4+17*t^5-2*t^6
3056,13a_79,Y,,-1+9*t-32*t^2+60*t^3-71*t^4+60*t^5-32*t^6+9*t^7-t^8
3057,13a_80,Y,,2-13*t+34*t^2-52*t^3+59*t^4-52*t^5+34*t^6-13*t^7+2*t^8
3058,13a_81,Y,,2-13*t+36*t^2-62*t^3+75*t^4-62*t^5+36*t^6-13*t^7+2*t^8
3059,13a_82,Y,,-1+5*t-12*t^2+19*t^3-21*t^4+21*t^5-21*t^6+19*t^7-12*t^8+5*t^9-t^10
3060,13a_83,Y,,-2+11*t-29*t^2+50*t^3-59*t^4+50*t^5-29*t^6+11*t^7-2*t^8
3061,13a_84,Y,,-2+12*t-34*t^2+60*t^3-71*t^4+60*t^5-34*t^6+12*t^7-2*t^8
3062,13a_85,Y,,1-5*t+10*t^2-11*t^3+11*t^4-11*t^5+11*t^6-11*t^7+10*t^8-5*t^9+t^10
3063,13a_86,Y,,2-11*t+25*t^2-32*t^3+33*t^4-32*t^5+25*t^6-11*t^7+2*t^8
3064,13a_87,Y,,2-12*t+32*t^2-52*t^3+61*t^4-52*t^5+32*t^6-12*t^7+2*t^8
3065,13a_88,Y,,-2+13*t-38*t^2+68*t^3-81*t^4+68*t^5-38*t^6+13*t^7-2*t^8
3066,13a_89,Y,,4-24*t+60*t^2-79*t^3+60*t^4-24*t^5+4*t^6
3067,13a_90,Y,,4-24*t+56*t^2-71*t^3+56*t^4-24*t^5+4*t^6
3068,13a_91,Y,,-3+17*t-42*t^2+57*t^3-42*t^4+17*t^5-3*t^6
3069,13a_92,Y,,3-17*t+40*t^2-51*t^3+40*t^4-17*t^5+3*t^6
3070,13a_93,Y,,1-10*t+40*t^2-87*t^3+113*t^4-87*t^5+40*t^6-10*t^7+t^8
3071,13a_94,Y,,4-26*t+66*t^2-87*t^3+66*t^4-26*t^5+4*t^6
3072,13a_95,Y,,-4+22*t-52*t^2+69*t^3-52*t^4+22*t^5-4*t^6
3073,13a_96,Y,,2-14*t+39*t^2-62*t^3+71*t^4-62*t^5+39*t^6-14*t^7+2*t^8
3074,13a_97,Y,,3-21*t+56*t^2-75*t^3+56*t^4-21*t^5+3*t^6
3075,13a_98,Y,,-2+11*t-26*t^2+38*t^3-41*t^4+38*t^5-26*t^6+11*t^7-2*t^8
3076,13a_99,Y,,-4+24*t-60*t^2+81*t^3-60*t^4+24*t^5-4*t^6
3077,13a_100,Y,,2-11*t+24*t^2-30*t^3+31*t^4-30*t^5+24*t^6-11*t^7+2*t^8
3078,13a_101,Y,,4-24*t+58*t^2-75*t^3+58*t^4-24*t^5+4*t^6
3079,13a_102,Y,,1-10*t+40*t^2-87*t^3+113*t^4-87*t^5+40*t^6-10*t^7+t^8
3080,13a_103,Y,,-1+10*t-40*t^2+83*t^3-103*t^4+83*t^5-40*t^6+10*t^7-t^8
3081,13a_104,Y,,-2+12*t-33*t^2+58*t^3-69*t^4+58*t^5-33*t^6+12*t^7-2*t^8
3082,13a_105,Y,,-3+17*t-40*t^2+53*t^3-40*t^4+17*t^5-3*t^6
3083,13a_106,Y,,2-14*t+39*t^2-62*t^3+71*t^4-62*t^5+39*t^6-14*t^7+2*t^8
3084,13a_107,Y,,-2+12*t-33*t^2+58*t^3-69*t^4+58*t^5-33*t^6+12*t^7-2*t^8
3085,13a_108,Y,,2-12*t+31*t^2-50*t^3+59*t^4-50*t^5+31*t^6-12*t^7+2*t^8
3086,13a_109,Y,,3-17*t+38*t^2-47*t^3+38*t^4-17*t^5+3*t^6
3087,13a_110,Y,,4-20*t+33*t^2-20*t^3+4*t^4
3088,13a_111,Y,,-2+12*t-36*t^2+68*t^3-83*t^4+68*t^5-36*t^6+12*t^7-2*t^8
3089,13a_112,Y,,3-15*t+41*t^2-71*t^3+85*t^4-71*t^5+41*t^6-15*t^7+3*t^8
3090,13a_113,Y,,1-5*t+16*t^2-35*t^3+56*t^4-65*t^5+56*t^6-35*t^7+16*t^8-5*t^9+t^10
3091,13a_114,Y,,2-10*t+28*t^2-50*t^3+61*t^4-50*t^5+28*t^6-10*t^7+2*t^8
3092,13a_115,Y,,1-9*t+33*t^2-70*t^3+91*t^4-70*t^5+33*t^6-9*t^7+t^8
3093,13a_116,Y,,1-5*t+15*t^2-30*t^3+44*t^4-49*t^5+44*t^6-30*t^7+15*t^8-5*t^9+t^10
3094,13a_117,Y,,2-11*t+33*t^2-62*t^3+77*t^4-62*t^5+33*t^6-11*t^7+2*t^8
3095,13a_118,Y,,-1+5*t-13*t^2+22*t^3-26*t^4+27*t^5-26*t^6+22*t^7-13*t^8+5*t^9-t^10
3096,13a_119,Y,,-2+11*t-31*t^2+56*t^3-67*t^4+56*t^5-31*t^6+11*t^7-2*t^8
3097,13a_120,Y,,2-11*t+33*t^2-61*t^3+75*t^4-61*t^5+33*t^6-11*t^7+2*t^8
3098,13a_121,Y,,-2+11*t-31*t^2+55*t^3-65*t^4+55*t^5-31*t^6+11*t^7-2*t^8
3099,13a_122,Y,,-3+15*t-36*t^2+49*t^3-36*t^4+15*t^5-3*t^6
3100,13a_123,Y,,3-15*t+41*t^2-71*t^3+85*t^4-71*t^5+41*t^6-15*t^7+3*t^8
3101,13a_124,Y,,1-5*t+16*t^2-35*t^3+56*t^4-65*t^5+56*t^6-35*t^7+16*t^8-5*t^9+t^10
3102,13a_125,Y,,-3+15*t-35*t^2+55*t^3-63*t^4+55*t^5-35*t^6+15*t^7-3*t^8
3103,13a_126,Y,,-6+29*t-61*t^2+77*t^3-61*t^4+29*t^5-6*t^6
3104,13a_127,Y,,4-28*t+74*t^2-99*t^3+74*t^4-28*t^5+4*t^6
3105,13a_128,Y,,-1+10*t-36*t^2+73*t^3-91*t^4+73*t^5-36*t^6+10*t^7-t^8
3106,13a_129,Y,,-3+17*t-46*t^2+81*t^3-97*t^4+81*t^5-46*t^6+17*t^7-3*t^8
3107,13a_130,Y,,1-10*t+34*t^2-63*t^3+77*t^4-63*t^5+34*t^6-10*t^7+t^8
3108,13a_131,Y,,2-17*t+48*t^2-65*t^3+48*t^4-17*t^5+2*t^6
3109,13a_132,Y,,8-34*t+71*t^2-89*t^3+71*t^4-34*t^5+8*t^6
3110,13a_133,Y,,3-13*t+31*t^2-49*t^3+57*t^4-49*t^5+31*t^6-13*t^7+3*t^8
3111,13a_134,Y,,6-27*t+59*t^2-75*t^3+59*t^4-27*t^5+6*t^6
3112,13a_135,Y,,3-17*t+48*t^2-83*t^3+99*t^4-83*t^5+48*t^6-17*t^7+3*t^8
3113,13a_136,Y,,-3+17*t-46*t^2+81*t^3-97*t^4+81*t^5-46*t^6+17*t^7-3*t^8
3114,13a_137,Y,,3-17*t+48*t^2-83*t^3+99*t^4-83*t^5+48*t^6-17*t^7+3*t^8
3115,13a_138,Y,,-2+13*t-41*t^2+79*t^3-97*t^4+79*t^5-41*t^6+13*t^7-2*t^8
3116,13a_139,Y,,-1+6*t-19*t^2+39*t^3-58*t^4+67*t^5-58*t^6+39*t^7-19*t^8+6*t^9-t^10
3117,13a_140,Y,,-2+12*t-36*t^2+65*t^3-77*t^4+65*t^5-36*t^6+12*t^7-2*t^8
3118,13a_141,Y,,2-13*t+43*t^2-84*t^3+105*t^4-84*t^5+43*t^6-13*t^7+2*t^8
3119,13a_142,Y,,2-13*t+43*t^2-84*t^3+105*t^4-84*t^5+43*t^6-13*t^7+2*t^8
3120,13a_143,Y,,1-10*t+36*t^2-70*t^3+87*t^4-70*t^5+36*t^6-10*t^7+t^8
3121,13a_144,Y,,-1+10*t-38*t^2+80*t^3-101*t^4+80*t^5-38*t^6+10*t^7-t^8
3122,13a_145,Y,,-3+15*t-33*t^2+48*t^3-53*t^4+48*t^5-33*t^6+15*t^7-3*t^8
3123,13a_146,Y,,-3+15*t-37*t^2+62*t^3-73*t^4+62*t^5-37*t^6+15*t^7-3*t^8
3124,13a_147,Y,,3-15*t+39*t^2-64*t^3+75*t^4-64*t^5+39*t^6-15*t^7+3*t^8
3125,13a_148,Y,,-6+31*t-69*t^2+89*t^3-69*t^4+31*t^5-6*t^6
3126,13a_149,Y,,-6+27*t-54*t^2+67*t^3-54*t^4+27*t^5-6*t^6
3127,13a_150,Y,,-6+31*t-68*t^2+87*t^3-68*t^4+31*t^5-6*t^6
3128,13a_151,Y,,1-10*t+32*t^2-56*t^3+67*t^4-56*t^5+32*t^6-10*t^7+t^8
3129,13a_152,Y,,3-13*t+29*t^2-42*t^3+47*t^4-42*t^5+29*t^6-13*t^7+3*t^8
