,name,alternating,positive,alexander_polynomial
1724,12a_923,Y,N,2-9*t+18*t^2-25*t^3+27*t^4-25*t^5+18*t^6-9*t^7+2*t^8
1725,12a_924,Y,N,4-20*t+43*t^2-55*t^3+43*t^4-20*t^5+4*t^6
1726,12a_925,Y,N,2-10*t+28*t^2-51*t^3+63*t^4-51*t^5+28*t^6-10*t^7+2*t^8
1727,12a_926,Y,N,2-8*t+16*t^2-24*t^3+27*t^4-24*t^5+16*t^6-8*t^7+2*t^8
1728,12a_927,Y,N,4-18*t+37*t^2-47*t^3+37*t^4-18*t^5+4*t^6
1729,12a_928,Y,N,1-8*t+31*t^2-69*t^3+91*t^4-69*t^5+31*t^6-8*t^7+t^8
1730,12a_929,Y,N,2-10*t+25*t^2-41*t^3+47*t^4-41*t^5+25*t^6-10*t^7+2*t^8
1731,12a_930,Y,N,2-9*t+19*t^2-28*t^3+31*t^4-28*t^5+19*t^6-9*t^7+2*t^8
1732,12a_931,Y,N,4-19*t+40*t^2-51*t^3+40*t^4-19*t^5+4*t^6
1733,12a_932,Y,N,1-7*t+24*t^2-46*t^3+55*t^4-46*t^5+24*t^6-7*t^7+t^8
1734,12a_933,Y,N,1-8*t+26*t^2-49*t^3+59*t^4-49*t^5+26*t^6-8*t^7+t^8
1735,12a_934,Y,N,2-10*t+27*t^2-49*t^3+59*t^4-49*t^5+27*t^6-10*t^7+2*t^8
1736,12a_935,Y,N,1-8*t+29*t^2-59*t^3+75*t^4-59*t^5+29*t^6-8*t^7+t^8
1737,12a_936,Y,N,4-20*t+46*t^2-61*t^3+46*t^4-20*t^5+4*t^6
1738,12a_937,Y,N,2-7*t+11*t^2-13*t^3+13*t^4-13*t^5+11*t^6-7*t^7+2*t^8
1739,12a_938,Y,N,4-16*t+29*t^2-35*t^3+29*t^4-16*t^5+4*t^6
1740,12a_939,Y,N,10-40*t+59*t^2-40*t^3+10*t^4
1741,12a_940,Y,N,2-13*t+39*t^2-57*t^3+39*t^4-13*t^5+2*t^6
1742,12a_941,Y,N,2-8*t+17*t^2-26*t^3+29*t^4-26*t^5+17*t^6-8*t^7+2*t^8
1743,12a_942,Y,N,4-18*t+39*t^2-51*t^3+39*t^4-18*t^5+4*t^6
1744,12a_943,Y,N,4-21*t+51*t^2-69*t^3+51*t^4-21*t^5+4*t^6
1745,12a_944,Y,N,2-9*t+21*t^2-32*t^3+37*t^4-32*t^5+21*t^6-9*t^7+2*t^8
1746,12a_945,Y,N,4-20*t+46*t^2-59*t^3+46*t^4-20*t^5+4*t^6
1747,12a_946,Y,N,2-9*t+19*t^2-29*t^3+33*t^4-29*t^5+19*t^6-9*t^7+2*t^8
1748,12a_947,Y,N,4-18*t+35*t^2-43*t^3+35*t^4-18*t^5+4*t^6
1749,12a_948,Y,N,1-9*t+29*t^2-54*t^3+65*t^4-54*t^5+29*t^6-9*t^7+t^8
1750,12a_949,Y,N,2-10*t+25*t^2-42*t^3+49*t^4-42*t^5+25*t^6-10*t^7+2*t^8
1751,12a_950,Y,N,4-20*t+45*t^2-59*t^3+45*t^4-20*t^5+4*t^6
1752,12a_951,Y,N,1-9*t+32*t^2-65*t^3+81*t^4-65*t^5+32*t^6-9*t^7+t^8
1753,12a_952,Y,N,2-9*t+17*t^2-22*t^3+23*t^4-22*t^5+17*t^6-9*t^7+2*t^8
1754,12a_953,Y,N,4-20*t+42*t^2-53*t^3+42*t^4-20*t^5+4*t^6
1755,12a_954,Y,N,2-10*t+25*t^2-43*t^3+51*t^4-43*t^5+25*t^6-10*t^7+2*t^8
1756,12a_955,Y,N,4-20*t+44*t^2-57*t^3+44*t^4-20*t^5+4*t^6
1757,12a_956,Y,N,2-10*t+26*t^2-42*t^3+49*t^4-42*t^5+26*t^6-10*t^7+2*t^8
1758,12a_957,Y,N,4-20*t+47*t^2-61*t^3+47*t^4-20*t^5+4*t^6
1759,12a_958,Y,N,2-10*t+25*t^2-39*t^3+45*t^4-39*t^5+25*t^6-10*t^7+2*t^8
1760,12a_959,Y,N,4-21*t+50*t^2-65*t^3+50*t^4-21*t^5+4*t^6
1761,12a_960,Y,N,4-25*t+66*t^2-91*t^3+66*t^4-25*t^5+4*t^6
1762,12a_961,Y,N,1-9*t+31*t^2-60*t^3+75*t^4-60*t^5+31*t^6-9*t^7+t^8
1763,12a_962,Y,N,1-9*t+28*t^2-51*t^3+61*t^4-51*t^5+28*t^6-9*t^7+t^8
1764,12a_963,Y,N,5-24*t+50*t^2-63*t^3+50*t^4-24*t^5+5*t^6
1765,12a_964,Y,N,1-9*t+30*t^2-55*t^3+65*t^4-55*t^5+30*t^6-9*t^7+t^8
1766,12a_965,Y,N,1-9*t+32*t^2-65*t^3+83*t^4-65*t^5+32*t^6-9*t^7+t^8
1767,12a_966,Y,N,2-10*t+26*t^2-44*t^3+53*t^4-44*t^5+26*t^6-10*t^7+2*t^8
1768,12a_967,Y,N,5-27*t+58*t^2-73*t^3+58*t^4-27*t^5+5*t^6
1769,12a_968,Y,N,1-8*t+23*t^2-40*t^3+49*t^4-40*t^5+23*t^6-8*t^7+t^8
1770,12a_969,Y,N,2-14*t+33*t^2-41*t^3+33*t^4-14*t^5+2*t^6
1771,12a_970,Y,N,2-8*t+15*t^2-18*t^3+19*t^4-18*t^5+15*t^6-8*t^7+2*t^8
1772,12a_971,Y,N,4-18*t+37*t^2-45*t^3+37*t^4-18*t^5+4*t^6
1773,12a_972,Y,N,2-10*t+24*t^2-36*t^3+39*t^4-36*t^5+24*t^6-10*t^7+2*t^8
1776,12a_975,Y,N,4-22*t+52*t^2-69*t^3+52*t^4-22*t^5+4*t^6
1777,12a_976,Y,N,4-25*t+66*t^2-89*t^3+66*t^4-25*t^5+4*t^6
1778,12a_977,Y,N,2-10*t+22*t^2-34*t^3+39*t^4-34*t^5+22*t^6-10*t^7+2*t^8
1779,12a_978,Y,N,3-15*t+30*t^2-37*t^3+30*t^4-15*t^5+3*t^6
1780,12a_979,Y,N,2-10*t+27*t^2-46*t^3+55*t^4-46*t^5+27*t^6-10*t^7+2*t^8
1781,12a_980,Y,N,2-11*t+31*t^2-53*t^3+63*t^4-53*t^5+31*t^6-11*t^7+2*t^8
1782,12a_981,Y,N,1-4*t+10*t^2-17*t^3+23*t^4-25*t^5+23*t^6-17*t^7+10*t^8-4*t^9+t^10
1783,12a_982,Y,N,2-9*t+23*t^2-38*t^3+45*t^4-38*t^5+23*t^6-9*t^7+2*t^8
1784,12a_983,Y,N,5-25*t+52*t^2-65*t^3+52*t^4-25*t^5+5*t^6
1785,12a_984,Y,N,1-4*t+9*t^2-13*t^3+16*t^4-17*t^5+16*t^6-13*t^7+9*t^8-4*t^9+t^10
1786,12a_985,Y,N,2-9*t+21*t^2-30*t^3+33*t^4-30*t^5+21*t^6-9*t^7+2*t^8
1787,12a_986,Y,N,2-12*t+34*t^2-59*t^3+71*t^4-59*t^5+34*t^6-12*t^7+2*t^8
1788,12a_987,Y,N,2-10*t+27*t^2-46*t^3+55*t^4-46*t^5+27*t^6-10*t^7+2*t^8
1789,12a_988,Y,N,2-8*t+17*t^2-23*t^3+25*t^4-23*t^5+17*t^6-8*t^7+2*t^8
1790,12a_989,Y,N,4-18*t+40*t^2-51*t^3+40*t^4-18*t^5+4*t^6
1791,12a_990,Y,N,1-8*t+26*t^2-48*t^3+59*t^4-48*t^5+26*t^6-8*t^7+t^8
1792,12a_991,Y,N,1-8*t+25*t^2-44*t^3+53*t^4-44*t^5+25*t^6-8*t^7+t^8
1793,12a_992,Y,N,1-9*t+30*t^2-57*t^3+71*t^4-57*t^5+30*t^6-9*t^7+t^8
1794,12a_993,Y,N,2-10*t+24*t^2-38*t^3+45*t^4-38*t^5+24*t^6-10*t^7+2*t^8
1795,12a_994,Y,N,2-12*t+34*t^2-60*t^3+71*t^4-60*t^5+34*t^6-12*t^7+2*t^8
1798,12a_997,Y,N,2-10*t+26*t^2-44*t^3+51*t^4-44*t^5+26*t^6-10*t^7+2*t^8
1799,12a_998,Y,N,2-11*t+30*t^2-52*t^3+61*t^4-52*t^5+30*t^6-11*t^7+2*t^8
1800,12a_999,Y,N,1-4*t+11*t^2-21*t^3+31*t^4-35*t^5+31*t^6-21*t^7+11*t^8-4*t^9+t^10
1801,12a_1000,Y,N,2-8*t+19*t^2-30*t^3+35*t^4-30*t^5+19*t^6-8*t^7+2*t^8
1802,12a_1001,Y,N,4-19*t+43*t^2-57*t^3+43*t^4-19*t^5+4*t^6
1803,12a_1002,Y,N,1-5*t+13*t^2-23*t^3+32*t^4-35*t^5+32*t^6-23*t^7+13*t^8-5*t^9+t^10
1804,12a_1003,Y,N,2-10*t+28*t^2-48*t^3+57*t^4-48*t^5+28*t^6-10*t^7+2*t^8
1806,12a_1005,Y,N,2-11*t+29*t^2-49*t^3+59*t^4-49*t^5+29*t^6-11*t^7+2*t^8
1807,12a_1006,Y,N,2-10*t+25*t^2-41*t^3+49*t^4-41*t^5+25*t^6-10*t^7+2*t^8
1808,12a_1007,Y,N,2-9*t+19*t^2-27*t^3+29*t^4-27*t^5+19*t^6-9*t^7+2*t^8
1809,12a_1008,Y,N,4-20*t+45*t^2-59*t^3+45*t^4-20*t^5+4*t^6
1810,12a_1009,Y,N,2-9*t+19*t^2-25*t^3+27*t^4-25*t^5+19*t^6-9*t^7+2*t^8
1811,12a_1010,Y,N,4-20*t+45*t^2-57*t^3+45*t^4-20*t^5+4*t^6
1812,12a_1011,Y,N,1-4*t+9*t^2-15*t^3+20*t^4-23*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
1813,12a_1012,Y,N,2-9*t+21*t^2-32*t^3+35*t^4-32*t^5+21*t^6-9*t^7+2*t^8
1814,12a_1013,Y,N,1-4*t+9*t^2-15*t^3+20*t^4-21*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
1815,12a_1014,Y,N,2-9*t+21*t^2-34*t^3+41*t^4-34*t^5+21*t^6-9*t^7+2*t^8
1816,12a_1015,Y,N,2-8*t+17*t^2-25*t^3+27*t^4-25*t^5+17*t^6-8*t^7+2*t^8
1817,12a_1016,Y,N,4-18*t+40*t^2-53*t^3+40*t^4-18*t^5+4*t^6
1818,12a_1017,Y,N,2-8*t+15*t^2-19*t^3+21*t^4-19*t^5+15*t^6-8*t^7+2*t^8
1819,12a_1018,Y,N,4-18*t+36*t^2-43*t^3+36*t^4-18*t^5+4*t^6
1820,12a_1019,Y,N,1-10*t+39*t^2-80*t^3+101*t^4-80*t^5+39*t^6-10*t^7+t^8
1821,12a_1020,Y,N,1-9*t+34*t^2-71*t^3+89*t^4-71*t^5+34*t^6-9*t^7+t^8
1822,12a_1021,Y,N,1-9*t+35*t^2-76*t^3+97*t^4-76*t^5+35*t^6-9*t^7+t^8
1823,12a_1022,Y,N,3-21*t+58*t^2-79*t^3+58*t^4-21*t^5+3*t^6
1824,12a_1023,Y,N,2-8*t+16*t^2-24*t^3+27*t^4-24*t^5+16*t^6-8*t^7+2*t^8
1825,12a_1024,Y,N,4-17*t+33*t^2-41*t^3+33*t^4-17*t^5+4*t^6
1826,12a_1025,Y,N,2-12*t+31*t^2-52*t^3+61*t^4-52*t^5+31*t^6-12*t^7+2*t^8
1827,12a_1026,Y,N,3-17*t+38*t^2-49*t^3+38*t^4-17*t^5+3*t^6
1828,12a_1027,Y,N,1-3*t+6*t^2-10*t^3+14*t^4-15*t^5+14*t^6-10*t^7+6*t^8-3*t^9+t^10
1829,12a_1028,Y,N,2-7*t+14*t^2-21*t^3+25*t^4-21*t^5+14*t^6-7*t^7+2*t^8
1830,12a_1029,Y,N,2-6*t+10*t^2-14*t^3+17*t^4-14*t^5+10*t^6-6*t^7+2*t^8
1831,12a_1030,Y,N,4-13*t+19*t^2-19*t^3+19*t^4-13*t^5+4*t^6
1832,12a_1031,Y,N,2-7*t+13*t^2-17*t^3+19*t^4-17*t^5+13*t^6-7*t^7+2*t^8
1833,12a_1032,Y,N,4-16*t+31*t^2-37*t^3+31*t^4-16*t^5+4*t^6
1834,12a_1033,Y,N,4-14*t+23*t^2-25*t^3+23*t^4-14*t^5+4*t^6
1835,12a_1034,Y,N,8-30*t+45*t^2-30*t^3+8*t^4
1837,12a_1036,Y,N,2-10*t+21*t^2-30*t^3+33*t^4-30*t^5+21*t^6-10*t^7+2*t^8
1839,12a_1038,Y,N,4-21*t+45*t^2-57*t^3+45*t^4-21*t^5+4*t^6
1840,12a_1039,Y,N,1-7*t+17*t^2-27*t^3+33*t^4-27*t^5+17*t^6-7*t^7+t^8
1841,12a_1040,Y,N,2-13*t+27*t^2-31*t^3+27*t^4-13*t^5+2*t^6
1842,12a_1041,Y,N,2-12*t+33*t^2-54*t^3+63*t^4-54*t^5+33*t^6-12*t^7+2*t^8
1843,12a_1042,Y,N,2-11*t+30*t^2-52*t^3+63*t^4-52*t^5+30*t^6-11*t^7+2*t^8
1844,12a_1043,Y,N,4-21*t+48*t^2-61*t^3+48*t^4-21*t^5+4*t^6
1845,12a_1044,Y,N,3-18*t+46*t^2-61*t^3+46*t^4-18*t^5+3*t^6
1846,12a_1045,Y,N,1-8*t+22*t^2-32*t^3+35*t^4-32*t^5+22*t^6-8*t^7+t^8
1847,12a_1046,Y,N,2-17*t+49*t^2-67*t^3+49*t^4-17*t^5+2*t^6
1848,12a_1047,Y,N,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
1849,12a_1048,Y,N,2-9*t+23*t^2-40*t^3+49*t^4-40*t^5+23*t^6-9*t^7+2*t^8
1850,12a_1049,Y,N,1-9*t+27*t^2-45*t^3+51*t^4-45*t^5+27*t^6-9*t^7+t^8
1851,12a_1050,Y,N,1-8*t+29*t^2-63*t^3+83*t^4-63*t^5+29*t^6-8*t^7+t^8
1852,12a_1051,Y,N,1-4*t+9*t^2-15*t^3+18*t^4-19*t^5+18*t^6-15*t^7+9*t^8-4*t^9+t^10
1853,12a_1052,Y,N,2-9*t+22*t^2-38*t^3+45*t^4-38*t^5+22*t^6-9*t^7+2*t^8
1854,12a_1053,Y,N,2-10*t+27*t^2-48*t^3+59*t^4-48*t^5+27*t^6-10*t^7+2*t^8
1855,12a_1054,Y,N,1-9*t+28*t^2-48*t^3+55*t^4-48*t^5+28*t^6-9*t^7+t^8
1856,12a_1055,Y,N,2-17*t+50*t^2-71*t^3+50*t^4-17*t^5+2*t^6
1857,12a_1056,Y,N,2-10*t+28*t^2-52*t^3+63*t^4-52*t^5+28*t^6-10*t^7+2*t^8
1858,12a_1057,Y,N,3-22*t+59*t^2-81*t^3+59*t^4-22*t^5+3*t^6
1859,12a_1058,Y,N,2-18*t+53*t^2-75*t^3+53*t^4-18*t^5+2*t^6
1860,12a_1059,Y,N,2-10*t+23*t^2-36*t^3+41*t^4-36*t^5+23*t^6-10*t^7+2*t^8
1861,12a_1060,Y,N,2-9*t+22*t^2-37*t^3+43*t^4-37*t^5+22*t^6-9*t^7+2*t^8
1862,12a_1061,Y,N,2-11*t+31*t^2-56*t^3+67*t^4-56*t^5+31*t^6-11*t^7+2*t^8
1863,12a_1062,Y,N,3-15*t+32*t^2-41*t^3+32*t^4-15*t^5+3*t^6
1864,12a_1063,Y,N,3-12*t+24*t^2-31*t^3+24*t^4-12*t^5+3*t^6
1865,12a_1064,Y,N,2-9*t+21*t^2-33*t^3+37*t^4-33*t^5+21*t^6-9*t^7+2*t^8
1866,12a_1065,Y,N,1-8*t+31*t^2-67*t^3+87*t^4-67*t^5+31*t^6-8*t^7+t^8
1867,12a_1066,Y,N,2-8*t+19*t^2-33*t^3+39*t^4-33*t^5+19*t^6-8*t^7+2*t^8
1868,12a_1067,Y,N,1-8*t+30*t^2-61*t^3+75*t^4-61*t^5+30*t^6-8*t^7+t^8
1869,12a_1068,Y,N,4-16*t+32*t^2-41*t^3+32*t^4-16*t^5+4*t^6
1870,12a_1069,Y,N,2-19*t+57*t^2-79*t^3+57*t^4-19*t^5+2*t^6
1871,12a_1070,Y,N,1-8*t+29*t^2-58*t^3+71*t^4-58*t^5+29*t^6-8*t^7+t^8
1872,12a_1071,Y,N,2-10*t+26*t^2-46*t^3+55*t^4-46*t^5+26*t^6-10*t^7+2*t^8
1873,12a_1072,Y,N,2-11*t+30*t^2-49*t^3+57*t^4-49*t^5+30*t^6-11*t^7+2*t^8
1874,12a_1073,Y,N,4-22*t+49*t^2-63*t^3+49*t^4-22*t^5+4*t^6
1875,12a_1074,Y,N,1-8*t+24*t^2-40*t^3+47*t^4-40*t^5+24*t^6-8*t^7+t^8
1876,12a_1075,Y,N,4-19*t+41*t^2-53*t^3+41*t^4-19*t^5+4*t^6
1877,12a_1076,Y,N,1-8*t+29*t^2-60*t^3+77*t^4-60*t^5+29*t^6-8*t^7+t^8
1878,12a_1077,Y,N,3-16*t+40*t^2-53*t^3+40*t^4-16*t^5+3*t^6
1879,12a_1078,Y,N,2-11*t+32*t^2-58*t^3+71*t^4-58*t^5+32*t^6-11*t^7+2*t^8
1880,12a_1079,Y,N,2-11*t+31*t^2-56*t^3+67*t^4-56*t^5+31*t^6-11*t^7+2*t^8
1881,12a_1080,Y,N,1-8*t+24*t^2-42*t^3+51*t^4-42*t^5+24*t^6-8*t^7+t^8
1882,12a_1081,Y,N,1-8*t+25*t^2-46*t^3+57*t^4-46*t^5+25*t^6-8*t^7+t^8
1883,12a_1082,Y,N,1-8*t+23*t^2-38*t^3+45*t^4-38*t^5+23*t^6-8*t^7+t^8
1884,12a_1083,Y,N,2-9*t+21*t^2-33*t^3+39*t^4-33*t^5+21*t^6-9*t^7+2*t^8
1885,12a_1084,Y,N,1-8*t+20*t^2-28*t^3+31*t^4-28*t^5+20*t^6-8*t^7+t^8
1886,12a_1085,Y,N,2-17*t+45*t^2-59*t^3+45*t^4-17*t^5+2*t^6
1887,12a_1086,Y,N,4-20*t+46*t^2-59*t^3+46*t^4-20*t^5+4*t^6
1888,12a_1087,Y,N,1-8*t+25*t^2-48*t^3+61*t^4-48*t^5+25*t^6-8*t^7+t^8
1889,12a_1088,Y,N,1-9*t+29*t^2-54*t^3+67*t^4-54*t^5+29*t^6-9*t^7+t^8
1890,12a_1089,Y,N,1-8*t+21*t^2-31*t^3+35*t^4-31*t^5+21*t^6-8*t^7+t^8
1891,12a_1090,Y,N,2-16*t+42*t^2-55*t^3+42*t^4-16*t^5+2*t^6
1892,12a_1091,Y,N,2-10*t+27*t^2-49*t^3+61*t^4-49*t^5+27*t^6-10*t^7+2*t^8
1893,12a_1092,Y,N,1-9*t+29*t^2-52*t^3+61*t^4-52*t^5+29*t^6-9*t^7+t^8
1894,12a_1093,Y,N,1-8*t+25*t^2-44*t^3+51*t^4-44*t^5+25*t^6-8*t^7+t^8
1895,12a_1094,Y,N,2-14*t+35*t^2-45*t^3+35*t^4-14*t^5+2*t^6
1896,12a_1095,Y,N,3-12*t+22*t^2-25*t^3+22*t^4-12*t^5+3*t^6
1897,12a_1096,Y,N,1-8*t+29*t^2-60*t^3+75*t^4-60*t^5+29*t^6-8*t^7+t^8
1899,12a_1098,Y,N,5-29*t+68*t^2-89*t^3+68*t^4-29*t^5+5*t^6
1900,12a_1099,Y,N,2-10*t+27*t^2-44*t^3+51*t^4-44*t^5+27*t^6-10*t^7+2*t^8
1901,12a_1100,Y,N,2-11*t+31*t^2-54*t^3+65*t^4-54*t^5+31*t^6-11*t^7+2*t^8
1902,12a_1101,Y,N,2-11*t+30*t^2-48*t^3+55*t^4-48*t^5+30*t^6-11*t^7+2*t^8
1903,12a_1102,Y,N,1-8*t+30*t^2-68*t^3+91*t^4-68*t^5+30*t^6-8*t^7+t^8
1904,12a_1103,Y,N,4-19*t+45*t^2-59*t^3+45*t^4-19*t^5+4*t^6
1905,12a_1104,Y,N,1-8*t+25*t^2-46*t^3+55*t^4-46*t^5+25*t^6-8*t^7+t^8
1906,12a_1105,Y,N,1-8*t+30*t^2-64*t^3+83*t^4-64*t^5+30*t^6-8*t^7+t^8
1907,12a_1106,Y,N,3-18*t+48*t^2-67*t^3+48*t^4-18*t^5+3*t^6
1908,12a_1107,Y,N,2-8*t+16*t^2-20*t^3+21*t^4-20*t^5+16*t^6-8*t^7+2*t^8
1909,12a_1108,Y,N,4-17*t+35*t^2-43*t^3+35*t^4-17*t^5+4*t^6
1910,12a_1109,Y,N,2-11*t+29*t^2-51*t^3+61*t^4-51*t^5+29*t^6-11*t^7+2*t^8
1911,12a_1110,Y,N,5-27*t+66*t^2-87*t^3+66*t^4-27*t^5+5*t^6
1912,12a_1111,Y,N,2-11*t+27*t^2-41*t^3+45*t^4-41*t^5+27*t^6-11*t^7+2*t^8
1915,12a_1114,Y,N,1-4*t+9*t^2-12*t^3+14*t^4-15*t^5+14*t^6-12*t^7+9*t^8-4*t^9+t^10
1916,12a_1115,Y,N,2-9*t+22*t^2-32*t^3+35*t^4-32*t^5+22*t^6-9*t^7+2*t^8
1917,12a_1116,Y,N,2-9*t+23*t^2-37*t^3+43*t^4-37*t^5+23*t^6-9*t^7+2*t^8
1918,12a_1117,Y,N,4-26*t+64*t^2-85*t^3+64*t^4-26*t^5+4*t^6
1919,12a_1118,Y,N,3-12*t+26*t^2-33*t^3+26*t^4-12*t^5+3*t^6
1920,12a_1119,Y,N,2-9*t+21*t^2-33*t^3+39*t^4-33*t^5+21*t^6-9*t^7+2*t^8
1921,12a_1120,Y,N,1-4*t+9*t^2-14*t^3+18*t^4-19*t^5+18*t^6-14*t^7+9*t^8-4*t^9+t^10
1922,12a_1121,Y,N,2-9*t+22*t^2-36*t^3+43*t^4-36*t^5+22*t^6-9*t^7+2*t^8
1923,12a_1122,Y,N,1-8*t+30*t^2-63*t^3+81*t^4-63*t^5+30*t^6-8*t^7+t^8
1924,12a_1123,Y,N,1-9*t+30*t^2-56*t^3+69*t^4-56*t^5+30*t^6-9*t^7+t^8
1925,12a_1124,Y,N,1-13*t+50*t^2-77*t^3+50*t^4-13*t^5+t^6
1926,12a_1125,Y,N,4-14*t+21*t^2-23*t^3+21*t^4-14*t^5+4*t^6
1927,12a_1126,Y,N,8-30*t+43*t^2-30*t^3+8*t^4
1928,12a_1127,Y,N,4-24*t+41*t^2-24*t^3+4*t^4
1929,12a_1128,Y,N,1-3*t+5*t^2-7*t^3+9*t^4-9*t^5+9*t^6-7*t^7+5*t^8-3*t^9+t^10
1930,12a_1129,Y,N,2-7*t+13*t^2-19*t^3+23*t^4-19*t^5+13*t^6-7*t^7+2*t^8
1931,12a_1130,Y,N,2-8*t+16*t^2-23*t^3+27*t^4-23*t^5+16*t^6-8*t^7+2*t^8
1932,12a_1131,Y,N,2-7*t+11*t^2-11*t^3+11*t^4-11*t^5+11*t^6-7*t^7+2*t^8
1933,12a_1132,Y,N,4-16*t+29*t^2-33*t^3+29*t^4-16*t^5+4*t^6
1934,12a_1133,Y,N,4-18*t+36*t^2-43*t^3+36*t^4-18*t^5+4*t^6
1935,12a_1134,Y,N,1-3*t+5*t^2-7*t^3+7*t^4-7*t^5+7*t^6-7*t^7+5*t^8-3*t^9+t^10
1936,12a_1135,Y,N,2-7*t+13*t^2-19*t^3+21*t^4-19*t^5+13*t^6-7*t^7+2*t^8
1937,12a_1136,Y,N,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
1938,12a_1137,Y,N,4-16*t+31*t^2-39*t^3+31*t^4-16*t^5+4*t^6
1939,12a_1138,Y,N,3-11*t+17*t^2-17*t^3+17*t^4-11*t^5+3*t^6
1940,12a_1139,Y,N,6-25*t+39*t^2-25*t^3+6*t^4
1941,12a_1140,Y,N,3-11*t+21*t^2-27*t^3+21*t^4-11*t^5+3*t^6
1942,12a_1141,Y,N,1-8*t+22*t^2-34*t^3+37*t^4-34*t^5+22*t^6-8*t^7+t^8
1943,12a_1142,Y,N,4-14*t+21*t^2-21*t^3+21*t^4-14*t^5+4*t^6
1944,12a_1143,Y,N,2-17*t+49*t^2-69*t^3+49*t^4-17*t^5+2*t^6
1945,12a_1144,Y,N,8-32*t+49*t^2-32*t^3+8*t^4
1946,12a_1145,Y,N,2-6*t+10*t^2-14*t^3+15*t^4-14*t^5+10*t^6-6*t^7+2*t^8
1947,12a_1146,Y,N,4-14*t+25*t^2-31*t^3+25*t^4-14*t^5+4*t^6
1948,12a_1147,Y,N,2-7*t+15*t^2-24*t^3+27*t^4-24*t^5+15*t^6-7*t^7+2*t^8
1949,12a_1148,Y,N,3-9*t+15*t^2-19*t^3+15*t^4-9*t^5+3*t^6
1950,12a_1149,Y,N,4-9*t+9*t^2-9*t^3+4*t^4
1951,12a_1150,Y,N,1-8*t+23*t^2-41*t^3+51*t^4-41*t^5+23*t^6-8*t^7+t^8
1952,12a_1151,Y,N,2-14*t+32*t^2-39*t^3+32*t^4-14*t^5+2*t^6
1953,12a_1152,Y,N,1-9*t+34*t^2-72*t^3+93*t^4-72*t^5+34*t^6-9*t^7+t^8
1954,12a_1153,Y,N,1-8*t+20*t^2-26*t^3+27*t^4-26*t^5+20*t^6-8*t^7+t^8
1955,12a_1154,Y,N,2-17*t+47*t^2-63*t^3+47*t^4-17*t^5+2*t^6
1956,12a_1155,Y,N,5-28*t+63*t^2-81*t^3+63*t^4-28*t^5+5*t^6
1957,12a_1156,Y,N,1-8*t+25*t^2-43*t^3+51*t^4-43*t^5+25*t^6-8*t^7+t^8
1958,12a_1157,Y,N,2-5*t+5*t^2-5*t^3+5*t^4-5*t^5+5*t^6-5*t^7+2*t^8
1959,12a_1158,Y,N,4-12*t+15*t^2-15*t^3+15*t^4-12*t^5+4*t^6
1960,12a_1159,Y,N,4-14*t+24*t^2-29*t^3+24*t^4-14*t^5+4*t^6
1961,12a_1160,Y,N,8-28*t+39*t^2-28*t^3+8*t^4
1962,12a_1161,Y,N,6-19*t+25*t^2-19*t^3+6*t^4
1963,12a_1162,Y,N,4-11*t+13*t^2-13*t^3+13*t^4-11*t^5+4*t^6
1964,12a_1163,Y,N,8-26*t+35*t^2-26*t^3+8*t^4
1965,12a_1164,Y,N,4-13*t+22*t^2-27*t^3+22*t^4-13*t^5+4*t^6
1966,12a_1165,Y,N,6-17*t+21*t^2-17*t^3+6*t^4
1967,12a_1166,Y,N,8-17*t+8*t^2
1968,12a_1167,Y,N,1-10*t+35*t^2-68*t^3+85*t^4-68*t^5+35*t^6-10*t^7+t^8
1969,12a_1168,Y,N,1-4*t+10*t^2-19*t^3+28*t^4-31*t^5+28*t^6-19*t^7+10*t^8-4*t^9+t^10
1970,12a_1169,Y,N,2-8*t+17*t^2-26*t^3+31*t^4-26*t^5+17*t^6-8*t^7+2*t^8
1971,12a_1170,Y,N,2-8*t+18*t^2-30*t^3+37*t^4-30*t^5+18*t^6-8*t^7+2*t^8
1972,12a_1171,Y,N,4-15*t+25*t^2-27*t^3+25*t^4-15*t^5+4*t^6
1973,12a_1172,Y,N,2-10*t+26*t^2-45*t^3+55*t^4-45*t^5+26*t^6-10*t^7+2*t^8
1974,12a_1173,Y,N,3-21*t+55*t^2-73*t^3+55*t^4-21*t^5+3*t^6
1975,12a_1174,Y,N,2-8*t+18*t^2-28*t^3+33*t^4-28*t^5+18*t^6-8*t^7+2*t^8
1976,12a_1175,Y,N,2-10*t+26*t^2-46*t^3+55*t^4-46*t^5+26*t^6-10*t^7+2*t^8
1977,12a_1176,Y,N,1-4*t+9*t^2-15*t^3+20*t^4-21*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
1978,12a_1177,Y,N,2-9*t+22*t^2-38*t^3+47*t^4-38*t^5+22*t^6-9*t^7+2*t^8
1979,12a_1178,Y,N,2-9*t+20*t^2-31*t^3+37*t^4-31*t^5+20*t^6-9*t^7+2*t^8
